16-Jun,"In 1973, a tornado with a 30 mile path occurred 6 miles north of McAlester, OK, damaging 2 mobile homes and injuring 2 people. The twister moved across Lake Eufaula near Arrowhead Lodge, damaging several boat docks there. ^In 1997, severe thunderstorms moved across east central Oklahoma during the late afternoon. Hail as large as 5.5 inches in diameter hail fell 3 miles north of  Eufaula (McIntosh Co.), and softball size hail damaged a house and  broke car windshields 5 miles north of Eufaula.  Wind gusts up to 100 miles an hour were reported in Henryetta, while winds estimated at 80 miles an hour caused considerable damage near Mason (Okfuskee Co). The storms also spawned 4 brief tornadoes."
17-Jun,"In 1975, severe thunderstorms caused extensive wind damage in northwest Arkansas just after midnight. Allen Canning Company in Siloam Springs suffered major damage, and 10 minor injuries were reported. In Mayes and Wagoner counties in Oklahoma, winds gusted as high as 100 mph, with 18 injuries reported. ^In 1980, Severe storms with heavy rain struck northeast Oklahoma late in the evening of the 16th and very early in the morning of the 17th. Tulsa received 6-10 inches of rain within 2 days, with a number of homes suffering minor flood damage. Several homes and businesses were also damaged by flooding in Pawnee County. Severe storms shortly after midnight damaged a cabin and 3 mobile homes near Okemah Lake."
18-Jun,"In 1998, an approaching cold front and a vigorous upper level low moving into the southern plains helped ignite an outbreak of severe thunderstorms in the late afternoon into early the next morning. The severe weather outbreak included baseball size hail, damaging thunderstorm winds, and a brief tornado touchdown 5 miles west of Porter, OK. ^In 2015, the remnants of Tropical Storm 'Bill' brought heavy rainfall of 2 to 5 inches to much of eastern OK and northwest AR on the 17th and 18th, with up to 12 inches in parts of south central OK. With soils nearly saturated from excessive spring rainfall, the rain resulted in both flash flooding and river flooding. The Red River at Arthur City, TX and the Deep Fork River at Beggs, OK both reached major flood stage"
19-Jun,"In 1992, severe thunderstorms with winds up to 100 mph left a swath of damage across Osage and Tulsa Counties, with estimates of $2-3 million in damages. Some of the most significant damage occurred in the towns of Prue, Hominy and Glenpool. Wind damage also occurred farther south in Haskell and Pittsburg counties. ^In 1996, severe thunderstorms moved across eastern Oklahoma and west central Arkansas during the evening into the early morning of the 19th. The storms produced damaging winds up to 90 mph and large hail in an area from the south side of the Tulsa metro area, eastward into Franklin County, AR. ^In 2004, flash flooding occurred in Sebastian County, AR as thunderstorms produced in excess of 2 inches of rain in a short period of time during the late afternoon. Both Fort Smith and Greenwood saw significant flooding to homes and businesses."
20-Jun,"In 1928, a series of tornadoes swept across northeast Oklahoma. One person was killed in South Coffeyville, OK (Nowata Co)...16 other persons who had fled the storm after a fishing trip and sought shelter at the homes of the victim and her neighbor were injured when two homes were struck by the storm. One other fatality occurred near Webb City in Osage County. ^In 1999, a flash flood occurred when a cluster of slow-moving thunderstorms developed early in the morning and produced torrential rainfall over parts of northeast Oklahoma. Mayes County, OK was the hardest hit, with radar estimating four to seven inches of rain over a large part of the county. One man died when his car was swept off of Highway 28 near Adair. Significant flooding also occurred in the downtown section of Chelsea (Rogers Co)."
21-Jun,"In 1998, a nearly stationary broken line of thunderstorms developed from western Osage County southeast into the city of Tulsa just after midnight. Wind gusts as high as 96 mph caused extensive widespread damage  from Hominy to near Sand Springs, through downtown Tulsa to just south of the international airport. In the wake of the storm, about 25,000 PSO customers in Tulsa remained without electricity into the evening of June 22, leaving many people without air conditioning and vulnerable to afternoon heat indices in excess of 105 degrees. Local hospitals reported about half of a dozen cases of heat-related illnesses. ^In 1990, severe thunderstorms moved through northeastern Oklahoma and northwest Arkansas, with numerous reports of wind damage from gusts of 60-75 mph. The storms also spawned 6 weak tornadoes in northeast Oklahoma. Flash flooding occurred in Chelsea, OK in Rogers County."
22-Jun,"In 1907, a strong tornado destroyed several homes 8 miles west of Claremore, OK in Rogers County. Two people, a father and his young son, were killed, and 7 were injured. ^In 1969, severe thunderstorms moved across eastern OK during the evening. Wind damage was reported in Okemah, OK where a drive-in theater was heavily damaged, and in Eufaula, OK where 2 mobile homes were destroyed. Storms also and produced large hail up to golf ball size in Drumright and Sapulpa in Creek Co, OK."
23-Jun,"In 2007, widespread heavy rain caused flash flooding across a significant part of northeast Oklahoma. Water entered the Civic Center in Wagoner (Wagoner Co.) and a few homes within the city. High water in Haskell (Muskogee Co.) flowed into a nursing home, forcing the evacuation of its residents. 20 homes near Dewar (Okmulgee Co.) also had to be evacuated. Significant street flooding occurred in Henryetta (Okmulgee Co.) and in near Inola (Rogers Co.), with several water rescues required."
24-Jun,"In 1974, record lows were set in Fort Smith each morning from the 24th through the 28th. ^In 2018, a complex of severe thunderstorms moved across eastern OK and western AR during the early morning, producing widespread wind damage and some reports of large hail. Several homes and businesses in Okmulgee, OK and in Morris, OK were damaged."
25-Jun,"In 2012, an early heat wave brought triple digit heat to close the month of June. Record highs were broken at Fort Smith each day from the 25th through the 31st. ^In 1993, Thunderstorms in Haskell Co, OK during the morning produced heavy rain which resulted in significant street flooding in Stigler."
26-Jun,"In 1981, severe thunderstorms produced softball size hail and 60 mph winds in Pawnee, OK (Pawnee Co.). A drive in movie screen was blown over and many roofs and cars were damaged. One lightning fatality occurred in Tulsa. ^In 1988, a severe thunderstorms caused about $100,000 in damages to Blue Ribbon Downs in Sallisaw, OK (Sequoyah Co.), and injured 6 people. Thunderstorm winds also damaged a mobile home near Tahlequah, OK (Cherokee Co.)."
27-Jun,"In 1983, an F2 tornado struck just north of Collinsville, OK, (Tulsa Co.) killing one person as it destroyed a mobile home. Another F2 tornado occurred WNW of Skiatook, OK (Osage Co.), destroying 4 mobile homes, 2 barns and damaging 5 permanent homes. Straight-line wind damage was widespread throughout eastern Oklahoma, including at Tulsa International Airport and Shangri-La Resort near Grand Lake."
28-Jun,"In 2009, a severe thunderstorm produced estimated 80 mph winds in Oolagah, OK in Rogers County. A 20-foot pull-behind trailer was rolled 200 yards, bricks on a home were damaged, and some trees and large tree limbs were blown down."
29-Jun,"In 1997, severe thunderstorms moved across northeast Oklahoma during the evening and produced damaging winds. Gusts up to 80 miles an hour were reported at Hulah Dam (Osage Co.), and 60 to 70 mph gusts were common at several other locations in northeast Oklahoma. Thunderstorms also produced very heavy rainfall across northwest Arkansas, which resulted in flash flooding in southern Carroll and northern Madison Counties. 18 inches of gravel were washed out onto State Highway 21, 4 miles west of Rudd (Carroll Co.), and high water covered several county roads near Kingston (Carroll Co.) and Marble (Carroll Co.)."
30-Jun,"In 1999, major flash flooding occurred in northwest AR, when a line of thunderstorms, containing torrential rainfall and associated with a nocturnal MCS, moved slowly southeastward across the area. Some of the worst flash flooding occurred in the Fort Smith area and Benton County, AR. Flooding also occurred near Stilwell, OK where one man drowned while trying to reach safety."
1-Jul,"In 1957, two F2 tornadoes touched down between 2 am and 3 am in northeast Oklahoma; one east of Drumright, OK in Creek County, and the other in Tulsa. ^In 1972, a tornado touched down near Berryville, AR (Carroll Co.), and damaged 27 homes and businesses, mainly in the form of roof damage and broken windows. Significant tree damage also occurred. A small tornado also touched down near Poteau, OK (LeFlore Co.) and destroyed a mobile home."
2-Jul,"In 1992, an F3 tornado produced a 4 mile path of damage north of Collinsville, OK in northern Tulsa and Rogers Counties. Two mobile homes were destroyed and 12 frame homes were significantly damaged. One minor injury was also reported. This is, to date, the only July F3 tornado reported in eastern Oklahoma since 1950. ^In 2007, Heavy rainfall during the last week of June led to widespread significant river flooding in northeast Oklahoma the first few days of July. Disastrous flooding occurred in Miami, OK (Ottawa Co.) when the Neosho River began to rise well above flood stage. Approximately 2500 residents were evacuated and 574 structures were inundated with water. Some buildings had up to 3 feet of water in them and approximately 148 homes and businesses were damaged to the degree that they were not given permission to renovate. The Verdigris River near Lenapah reached an all-time record high crest of 42.89 feet on the 2nd. Environmental issues became a factor along the Verdigris River due to a 42,000 gallon crude oil spill at a Coffeyville, Kansas refinery caused by flooding. The floods caused about $1 million in damages in the Bartlesville, OK area, where nearly 3000 residents were displaced. The Neosho River near Commerce reached its second highest crest on record at 29.25 feet 2 days later."
3-Jul,"In 1882, a tornado touched down near Van Buren, AR in Crawford County, killing 3 people. ^In 2004, heavy thunderstorms caused flash flooding in Benton, Sebastian and Crawford counties in northwest Arkansas and in LeFlore County, OK.  Thirty people were evacuated from an apartment complex in Rogers, AR (Benton Co.) and the heavy rain caused a dike to break at Decatur, AR (Benton Co.) causing the downtown part of the city to flood. Flood waters forced 100 people in Greenwood, AR (Sebastian Co.) from their homes. Between Uniontown and Figure Five (Crawford Co.), a double wide mobile home was washed away by flood waters. Several bridges were destroyed and numerous roads were flooded."
4-Jul,"In 1914, two people were killed and fifteen were injured when lightning struck and destroyed a building that was being used as refuge in Sallisaw, OK (Sequoyah Co.). Thousands of people were at the site of the incident for a Fourth of July celebration and political rally.  United States Senator T. G. Gore, who had just finished speaking when the crowd was driven to shelter, was not injured. ^In 1987, an early morning severe thunderstorm struck Rogers County, OK, overturning 2 parked semi trucks near Catoosa, OK and  destroying 2 mobile homes south of Inola, OK."
5-Jul,"In 1911, an early summer heatwave continued, as Tulsa recorded a record high of 108F. 1911 holds the Tulsa record for hottest July 3rd and 4th as well. ^In 2015, an isolated thunderstorm brought very heavy rain in Van Buren, AR during the evening, where 6.87” of rain was measured. This resulted in severe street flooding in Van Buren and Fort Smith. Major flooding was reported in downtown Van Buren, with major roadways flooded and many stranded vehicles."
6-Jul,"In 1984, a severe thunderstorm producing baseball size hail injured 18 spectators at an outdoor play in Eureka Springs, AR. The storm also brought wind damage to Washington County, AR, mainly to agricultural buildings."
7-Jul,"In 1994, early morning thunderstorms in western Arkansas produced heavy rain which caused flash flooding in Van Buren and Fort Smith. As much as 4 to 5 feet of water accumulated in parking lots near the Fort Smith Airport. Additional severe thunderstorms developed in northeast Oklahoma late in the afternoon, producing 4 small and brief F0 tornadoes in Osage County. Straight line wind gusts to 90 mph in Nowata, OK and 80 mph near Bartlesville, OK were also reported, along with widespread damage throughout northeast Oklahoma."
8-Jul,"In 1995, a severe thunderstorm moved south from Kansas into Osage County, OK. The storm produced 60 mph winds in Burbank, OK. The storm then weakened as it moved south into Pawnee County, but a dry microburst occurred at Westport. Winds estimated at greater than 100 miles an hour resulted in severe damage at the Westport Marina. A large boat dock, with 43 people on the dock, was lifted over 50 feet in the air. There was 1 minor injury to a person on the dock, and 20 boats that were tied to the dock were damaged. Damage at the Westport Marina was estimated at around $2 million."
9-Jul,"In 1964, a severe thunderstorm caused wind damage near Skiatook, OK (Osage Co.). The estimated wind speed was 80 mph causing $70,000 in damages. ^In 2007, severe thunderstorms moved through eastern Oklahoma and produced an F1 tornado near Warner in Muskogee County. The twister damaged a few large structures and removed a large section of the roof of a church. ^In 2015, three EF-1 tornadoes occurred during the early evening;  one near Tahlequah, OK, another near Proctor, OK, and another near Gentry, AR.  The tornado near Gentry destroyed a home, damaged seven other homes and destroyed a metal-framed outbuilding."
10-Jul,"In 1997, thunderstorms in Muskogee County of northeast Oklahoma produced up to 5 inches of rain which resulted in flash flooding. Widespread street flooding occurred and Sams Creek overflowed, which caused flooding in the Meadows subdivision in Muskogee. State Highway 10 was impassable in Fort Gibson due to high water over the roadway. Flash flooding also occurred in northwest Arkansas near War Eagle (Benton Co.) and Busch (Carroll Co.)."
11-Jul,"In 1993, severe thunderstorms developed along a cold front in extreme northeast Oklahoma during the early evening. The strong winds overturned a mobile home in Pawhuska (Osage Co.) and also damaged the roof of the Pawhuska Fire Department. Heavy street flooding occurred in downtown Pawhuska, and roadways north of Pawhuska were covered by up to 2 feet of water. State Highway 10 east of Wann (Nowata Co.) was covered by high water, as were several roads near White Oak (Craig Co.).^In 2020, severe thunderstorms moved through eastern Oklahoma and northwest Arkansas during the evening, producing widespread damaging wind. Wind gusts from 65-75 mph were reported in several locations, with numerous reports of trees and power lines down. "
12-Jul,"In 2008, a few severe thunderstorms moved through northeast Oklahoma. A wind gust of 65 mph was measured at the site of the Rocklahoma concert near Pryor (Mayes Co.). Two temporary stages collapsed due to the wind resulting in a couple of direct injuries."
13-Jul,"In 2003, A severe thunderstorm produced hail up to the size of baseballs and caused about $50 million damage across a large part of Fayetteville, AR (Washington Co.). Cars and roofs of buildings were especially devastated. There were also several reports of wind damage in east central Oklahoma."
14-Jul,"In 1994, severe thunderstorms developed across eastern OK in the afternoon. Tulsa received up to 80 mph winds and heavy rainfall, causing flash flooding in the area. Other areas that experienced flash flooding were Muldrow in Sequoyah County and areas of western AR. Several homes and roads were flooded on the north side of Fort Smith, AR. 5 inches of rain fell within 2 hours in Van Buren, AR, causing street flooding. ^In 2016, widespread damage occurred across eastern Oklahoma and west central Arkansas as a squall line produced straight-line winds of 60 to 80 mph. Over 100,000 customers were without power in the Tulsa area alone."
15-Jul,"In 1997, severe thunderstorms developed in eastern OK during the afternoon and evening. Okemah, OK received wind damage, including downed trees and power lines. Winds gusted to 60 mph in Tulsa and Hitchita, OK. Golfball size hail broke windshields on the west side of Claremore, and dime to quarter size hail fell at numerous other locations in eastern Oklahoma. The storms also produced very heavy rainfall which resulted in flash flooding in Tulsa and Rogers Counties."
16-Jul,"In 1980, The low temperature for the day in Tulsa was 87 degrees. This stood as Tulsa's all-time record high minimum temperature until July of 2012. ^In 1988, severe thunderstorms caused Pryor, OK $30,000 in damages when several mobile homes were destroyed and homes were damaged."
17-Jul,"In 1997, severe thunderstorms developed in eastern OK during the afternoon and evening. The storms produced one brief tornado 2 miles south southeast of Fairfax, OK. The storms also produced wind gusts as high as 83 mph near Pawnee, OK (Pawnee Co). Also. heavy rainfall caused flash flooding. The worst flooding was in western Osage County, where up to 12 inches of rain fell. 4 houses in and near Burbank were damaged by high water from Salt Creek, and some of the homes were damaged beyond repair. State Highway 18 was washed out south of Fairfax and was closed north of Fairfax due to high water. Most roads in and out of Fairfax were closed, and water topped a bridge 7 miles north of Fairfax for the first time since 1986."
18-Jul,"July, 1936 was one of the hottest months on record in Oklahoma and Arkansas. Temperatures reached as high as 113 degrees in Tulsa on the 18th and 19th, with temperatures reaching all-time station records of 118 in Tahlequah, 117 in Vinita and 116 in Pawhuska. ^In 1993, an isolated severe thunderstorm developed in the early evening in eastern OK. The storm produced strong winds which downed several power lines near Pawnee, OK."
19-Jul,"In 1997, thunderstorms developed in eastern OK, bringing heavy rain to Osage and Creek Counties. Flash flooding occurred west of Burbank and in Drumright, OK. Two feet of water covered U.S. Highway 60  west of Burbank."
20-Jul,"In 1981, an F1 tornado moved through the Broken Arrow, OK area, damaging a mobile home and causing 5 injuries. The storm produced golf ball size hail and 100 mph winds. Some wind damage occurred in Pawnee, OK. ^In 2000, severe thunderstorms in the early morning caused wind damage throughout northeast OK and northwest AR. ^In 2018, temperatures of 100 to 105 degrees combined with high humidity, resulted in excessive heat over much of eastern OK and west central AR on the 19th and 20th, with heat indices over 110 degrees in many locations. The Pawnee, OK and Bristow, OK Mesonet recorded maximum heat indices of 120 degrees on the 19th and 20th, respectively."
21-Jul,"In 1981, an F2 tornado hit near Pocola in LeFlore County, OK. It destroyed 1 mobile home and 1 permanent home, causing $50,000 in damages. An F1 tornado was reported near Pryor, OK. 100 mph straight line winds caused damaged to small businesses and a mobile home, causing $500,000 in damages. ^In 2006, a heat wave occurred in the Southern Plains due to an upper level ridge of high pressure.  OK daytime heat indices were as high as 115F, causing several heat-related illnesses and fatalities."
22-Jul,"In 2010, a heat wave occurred in OK due to a subtropical high pressure system developing and remaining in the south central US for much of July. Very humid conditions as a result of the excessive rainfall that occurred earlier in the month and subsequent highly saturated soils resulted in afternoon heat index values between 105 and 115 degrees. 28 heat-related illnesses were reported in Tulsa, and 1 fatality occurred in Skiatook, OK."
23-Jul,"In 2005, severe thunderstorms occurred in northeast OK and northwest AR. The Fort Smith airport measured 79 mph winds. Several families were relocated due to wind damage to an apartment complex, and many trees were damaged or uprooted. Some roofs were torn off of houses in Barling, AR (Sebastian Co) Depew, OK (Creek Co), and the surrounding area. In Broken Arrow, two teenage boys were playing outside when they were struck by lightning. One of the boys died of complications several months later. ^In 2013, a complex of severe storms moved across eastern Oklahoma and western Arkansas between 10pm and 3am on the 24th. The Tulsa International Airport recorded a 76 mph wind gust as the storms rolled in, the highest ever recorded at the site. Widespread tree and power line damage resulted in the Tulsa area, leaving over 100,000 without power during the overnight and early morning hours.  An EF-1 tornado touched down just after midnight west of Wagoner, snapping or uprooting several trees, and damaging some buildings and homes.  Heavy rains also fell overnight, with some flooding reported in the Tahlequah and Miami areas."
24-Jul,"In 1960, flooding occurred in eastern OK. The heaviest rainfall was located across Okmulgee, McIntosh, and Muskogee Counties. Checotah, OK received over 15 inches of rain in 3 days and 11.7 inches fell in the afternoon and evening. The storm caused widespread flooding and 1 fatality. ^In 1988, severe thunderstorms brought heavy rain and 1.75 inch hail to southeast Tulsa and Broken Arrow. The storm damaged the Woodland Village Shopping Center causing $750,000 in damages."
25-Jul,"In 1977, a tornado struck 12 miles southwest of Muskogee, OK causing $40,000 in damages. Several large utility poles were twisted out of the ground, and a large metal sign was damaged at Davis Field. ^In 1995, severe thunderstorms moved through eastern OK. 1 injury occurred in Drumright, OK when strong winds blew a woman off the roof of her home. Numerous trees were also blown down in Drumright. Thunderstorm winds gusting to 80 mph downed telephone poles near Nowata, OK."
26-Jul,"In 1943, Tishomingo, OK tied the state record for maximum temperature at 120F. ^In 1964, severe thunderstorms moved through northeast OK. Muskogee and Tulsa received wind damage. ^In 2001, strong high pressure in the upper atmosphere became anchored over the south central part of the United States. This high pressure brought extreme heat to parts of northeast Oklahoma. At the Tulsa International Airport, eight days out of eleven from July 16 to July 26 had high temperatures above 100."
27-Jul,"In 1963, Tulsa, OK experienced flash flooding as a near stationary storm produced torrential rainfall for several hours. As much as 7 to 9 inches of rain fell downtown and on the north side of Tulsa. About 200 residents had to evacuate a residential area near Peoria and Mohawk Blvd."
28-Jul,"In 1988, severe thunderstorms caused extensive wind damage throughout the city of Ozark, AR (Franklin Co). Most of the damage was to trees and utility poles. ^In 2009, severe thunderstorms producing damaging winds occurred to the west and northwest of Tulsa in northeast Oklahoma. Thunderstorm winds estimated at 80 mph caused extensive damage in Drumright. The storm caused damage to several carports, shingles, and fences. Part of the roof of the fire station was also destroyed."
29-Jul,"In 1964, a cluster of severe thunderstorms moved from northeast to southwest across Sequoyah Co, OK. Several homes and a school were damaged in Gans, and other wind damage occurred in Muldrow and Roland. ^In 1986, a brief but intense heat wave saw the temperature in Tulsa reach 110 degrees on both the 29th and 30th. However, the temperature would only top 100 degrees one more time in Tulsa that summer."
30-Jul,"In 1983, an F2 tornado was reported near Lake Eufaula, damaging several boat docks and 2 permanent homes. An F0 tornado occurred 4 miles north of Muskogee, OK. Wind damage was reported in Welch, OK (Craig Co), where 2 people were injured and a mobile home was destroyed. ^In 1989, a severe thunderstorm caused wind damage to several downtown businesses in Springdale, AR (Washington Co).^In 2012, the low temperature in Tulsa was 88 degrees, establishing a new all-time record for warmest minimum temperature."
31-Jul,"In 1998, record heat occurred in the south central U.S., including Oklahoma and Arkansas. The already-present drought followed by the heat wave brought crop damage to much of southeast OK. Areas of southeast OK received 100 degree or higher temperatures for all but 2 days of the month. The average high temperature for the entire month of July in McAlester was 102.0 degrees. In the Arkansas River valley at Fort Smith, the temperature rose to at least 100 degrees on 12 of the last 14 days of the month and reached as high as 107 on the 30th. 5 deaths in eastern Oklahoma and 2 in western Arkansas were blamed on the heat. ^In 2012, the low at Tulsa once again fell to only 88 degrees, tying the record set the day before. The afternoon high reached 112, giving a daily mean of 100 degrees, which tied the all time record set just one year earlier."
1-Aug,"In 1891, a tornado struck Checotah, Indian Territory, causing $1000+ in damages to growing crops. Several buildings, a drugstore, and a new 3-story cotton gin were destroyed. ^In 2003, severe thunderstorms moved through eastern OK and northwest AR. As high as 80 mph winds were reported, damaging numerous homes and businesses. ^In 2011, the high temperature at Tulsa exceeded 110 degrees for the first three days of the month. This was almost duplicated a year later, when Tulsa recorded highs of 112,112 and 107 on the first three days of August."
2-Aug,"In 1986, severe thunderstorms occurred in the early morning in northwest Arkansas. 1.75 inch hail fell in Benton County and wind damage was reported in Van Buren. 60 mph wind gusts were recorded in Fort Smith, and Huntsville, Ozark, Sallisaw received wind damage. ^In 2011, Tulsa had the hottest daily mean temperature on record of 100 degrees, while tying the warmest minimum temperature on record at the time of 87 degrees."
3-Aug,"In 2011, One of the most intense heat waves ever recorded peaked, as Fort Smith, AR hit 115 degrees, breaking their all-time record high temperature. Tulsa narrowly missed out, topping out at 113 degrees (all-time record is 115). "
4-Aug,"In 1985, severe thunderstorms moved through eastern Oklahoma, producing baseball size hail in Stilwell, OK. There was $750,000 in damages to roofs, cars, and windows. Wind damage was also reported in Tahlequah, OK and a hangar was damaged at the Sallisaw Airport. Several mobile homes were also damaged in Sapulpa. ^In 2001, a microburst slammed into the rural Fort Coffee community, destroying one unanchored trailer, and causing other damage over about a 3-4 square mile area. The trailer was flipped onto its roof, then came apart, and was spread across the road and into the field to the south. The storm cluster producing this microburst had also produced a microburst over the city of Fort Smith, Arkansas where a tree fell on a house causing considerable damage."
5-Aug,"In 2003, severe thunderstorms moved through northeast Oklahoma, producing 80 mph winds in the Bartlesville area. Numerous tree limbs and power lines were blown down, and thousands of people lost power to their homes and businesses with some customers being without power for the better part of three days. Thunderstorm winds estimated at 75 mph caused considerable damage across Dewey."
6-Aug,"In 1975, severe thunderstorms produced straight line winds, injuring 70 Army Reserves by numerous tents being blown over. ^In 2002, collapsing thunderstorms northwest of Vinita, OK produced microburst winds estimated at 70 mph. These winds blew down several trees and destroyed a trailer house. The four people inside the trailer house were injured and taken to the hospital for treatment. ^In 2017, a strong EF-2  tornado damaged or destroyed several businesses along 41st street between Yale and Sheridan Avenue in Tulsa shortly after 1 AM. A total of 26 injuries were reported. 3 other EF-1 tornadoes were confirmed in Wagoner, Rogers and Mayes counties."
7-Aug,"In 1960, a tornado destroyed a restaurant and gift shop made of unreinforced concrete blocks 2 miles north of Quapaw, OK in Ottawa County just before midnight. ^In 1995, severe thunderstorms developed in northeast Oklahoma, producing large hail. Nickel size hail fell in Burbank (Osage County) and Cromwell (Okfuskee County). Dime size hail fell near Oilton (Creek County) and Shidler (Osage County)."
8-Aug,"In 1970, a heat wave occurred in northeastern Oklahoma and northwest Arkansas. Temperatures were 110F in Tulsa, 108F in Fort Smith, and 111F in Vinita, Bartlesville, and Mannford. ^In 2011, Fort Smith topped 100 degrees for the 35th day in a row, the most consecutive 100 degree plus days ever observed at Fort Smith."
9-Aug,"In 2006, a strong upper level ridge of high pressure redeveloped over the Southern Plains and combined with a humid air mass to produce another period of excessive heat over eastern Oklahoma. Afternoon heat indices ranged from 105 to 111 degrees and morning low temperatures were in the upper 70s to middle 80s. ^In 2008, severe thunderstorms developed over southeast Oklahoma. 85 mph wind speeds were measured near Lake Eufaula State Park."
10-Aug,"In 1936, this was one of the hottest days in history for northeast OK and northwest AR. Temperatures reached all-time record highs of 115F in Tulsa, 118F in Muskogee,  116F in McAlester, and 113F in Ft. Smith. All-time state record highs were set for Ozark, Arkansas and Poteau, Oklahoma, both being 120 degrees. ^In 2011, an F2 tornado near Locust Grove, OK caused the only August tornado fatality recorded in Oklahoma. The same complex of storms brought widespread severe weather to northeast OK and northwest AR during the morning hours."
11-Aug,"In 1966, flash flooding occurred in the Sayler Community northeast of Keota in Haskell County. Widespread flooding occurred in small streams, and 2 bridges were destroyed. ^In 2001, severe thunderstorms occurred in NW Arkansas, damaging the Northwest Arkansas Regional Airport.  A bridge which stretched from the airport terminal to a jet was damaged when it was blown into an adjacent bridge."
12-Aug,"In 1936, Poteau, OK tied for the state record high temperature of 120 degrees. ^In 2007, a strong ridge of high pressure developed over the south central United States early in the month. Few clouds under this ridge resulted in abundant sunshine and hot temperatures. The humidity was also high as a result of the spring rains that continued well into the summer. The combination of hot temperatures and high humidity resulted in daytime heat index values around 105 degrees across west central Arkansas. Heat indices in eastern OK reached 105-113 degrees. Two fatalities were heat-related and 200 people received treatment from EMS."
13-Aug,"In 2005, severe thunderstorms caused wind damage in northeast Oklahoma. Estimated 70 mph winds blew down a 3-foot-diameter tree, which then fell on a pickup truck on South Peoria in Tulsa. The man in the truck died as the cabin was crushed by the tree. 7 miles east of Okmulgee, 80 mph winds were estimated."
14-Aug,"In 1990, a severe thunderstorm overturned a mobile home near Boynton, OK and damaged the roof of the high school, causing $40,000 in damages. ^In 1997, isolated severe thunderstorms developed in northwest Arkansas, producing large hail. In Carroll County, 0.75 to 1.75 inch (golf ball size) hail fell. Clifty, AR in Madison County received 0.88 inch hail."
15-Aug,"In 1963, a large dust devil 1 mile south of Hartshorne, OK lifted a small hay barn, damaging the roof and some farm equipment. ^In 2010, a strong subtropical high pressure system reestablished itself over the south central and southeastern United States during the August 8th through 15th timeframe. Exceptionally hot weather was the result with above normal daytime temperatures of 101 to 106 degrees, which combined with high humidity resulted in 105 to 115 degree heat index values."
16-Aug,"In 1987, 2 hangers were damaged at the Bristow Airport due to a severe thunderstorm. Tulsa and Wagoner Counties in Oklahoma also received strong winds. ^In 2018, heavy rainfall over a 3-day period from the 14th through the 16th across southeast OK and west central AR, with some area receiving around 10 inches of rain. The 3-day rainfall total of 14.47 inches at Panama, OK was approximately a 500-year recurrence interval (0.2% annual chance of occurrence) for a 3-day rainfall. The rain resulted in moderate flooding along the Poteau River."
17-Aug,"In 1996, isolated severe thunderstorms developed in northeast Oklahoma during the afternoon. Thunderstorm winds gusted to 70 to 80 mph just southwest of Pawhuska. 70 mph winds in Pawhuska downed trees up to 18 inches in diameter which blocked roads, and numerous power lines and some power poles were also blown down. Thunderstorms produced over 6 inches of rain in Pawhuska which resulted in flash flooding. 1 to 2 feet of water over roadways was common. A few residents were hospitalized due to injuries from the flash flooding."
18-Aug,"In 2007, a very unusual weather occurrence happened on the 18th and 19th. The remnants of Tropical Storm Erin re-intensified over land during the night, creating an inland tropical storm over Oklahoma. The radar clearly showed the eye of the storm. The remnants of the storm brought over 10 inches of rain west of Okmulgee, causing flash flooding. Winds sustained at 50 mph and gusted to about 80 mph in central Oklahoma."
19-Aug,"In 1995, severe thunderstorms moved through northeastern Oklahoma.  A large tree was downed by strong winds at the Zink Ranch near Skiatook, and small trees and signs were downed by 65 mph winds near Oologah. Up to 73 mph winds were reported, and dime inch hail fell near Bowring. ^In 2018, severe thunderstorms developed across northeast OK in the afternoon, producing 2 EF-1 tornadoes in Rogers and Mayes counties."
20-Aug,"In 1958, a brief tornado touched down, un-roofing a house and damaging a grocery store in Tulsa. ^In 2006, severe thunderstorms moved through northwest Arkansas, causing excessive wind damage to the Fort Smith area. Up to 64 mph winds were reported at the airport. Wind damage included broken windows, destroyed air conditioner units, and damaged homes and trees. About 6000 homes lost power."
21-Aug,"In 1979, severe thunderstorms moved through northeast Oklahoma. A small tornado was reported near Pawnee, OK and, luckily, no damage was reported. Many areas received damaging winds, including Tulsa, Sand Springs, Sapulpa, Mannford, Cleveland, and Savanna. ^In 1983, Oklahoma experienced a heat wave. 100+ degree high temperatures were common from August 21st-30th, and low temperatures were 80+ degrees in Tulsa from August 24th-27th."
22-Aug,"In 1965, severe thunderstorms moved through eastern Oklahoma, bringing damaging winds and one inch hail to Talequah. An airplane hangar was damaged at the airport. ^In 1996, a severe thunderstorm producing dime to nickel size hail and up to 65 mph winds moved southwest of Owasso, OK. ^In 1997, a severe thunderstorm moved through Ralston, OK and produced 60 mph winds."
23-Aug,"In 1999, a severe thunderstorm formed along a warm front in southern Rogers County. This storm produced an outflow boundary along which additional severe thunderstorms formed further to the southwest. The strongest storm of the day formed on top of Coweta in Wagoner County, causing a wet microburst that produced winds near 80 miles an hour and significant damage. ^In 2002, severe thunderstorms moved through northeastern Oklahoma producing up to 80 mph winds in Nowata and Oolagah. Widespread wind damage occurred."
